order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00782,782,126,CUST_0126,2/9/2023,2023-04-10T09:29:00.000Z,PROD_088,102,8,4,375.41,238.36,662.64,341.31,5.92,30.19,0.00,returned,pending,bank_transfer,602 Pine Rd,,TRK705123
ORD_00783,783,322,CUST_0322,2023-03-03,,PROD_184,104,8,2,305.32,75.36,205.55,310.28,12.71,41.74,18.01,pending,,paypal,7491 Main St,,
ORD_00784,784,147,CUST_0147,2/28/2023,,PROD_178,76,2,1,418.39,46.32,213.73,258.81,14.53,48.38,0.00,delivered,delivered,debit_card,361 Pine Rd,,
ORD_00785,785,54,CUST_0054,1/27/2023,2023-10-11T00:31:00.000Z,PROD_061,87,5,3,318.47,132.60,69.89,713.55,6.50,42.70,0.00,SHIPPED,processing,credit_card,3031 Main St,,TRK591552
ORD_00786,786,377,CUST_0377,11/5/2023,2023-05-11T20:11:00.000Z,PROD_130,21,9,1,202.21,126.52,525.37,154.39,7.38,35.31,0.00,delivered,returned,cash,9538 Pine Rd,,TRK783956
ORD_00787,787,483,CUST_0483,7/3/2023,,PROD_101,88,7,2,269.02,301.04,302.85,232.82,16.93,2.87,23.65,delivered,CANCELLED,bank_transfer,4615 Main St,,
ORD_00788,788,232,CUST_0232,2023-08-21,2023-12-16T22:30:00.000Z,PROD_184,29,1,4,363.13,223.46,524.71,96.26,18.67,22.85,0.00,,returned,credit_card,8166 Main St,,TRK209292
ORD_00789,789,119,CUST_0119,4/21/2023,2023-05-13T09:47:00.000Z,PROD_079,73,4,2,314.43,25.68,1048.07,476.40,0.00,26.18,0.00,processing,CANCELLED,bank_transfer,3042 Oak Ave,,
ORD_00790,790,107,CUST_0107,2023-04-21,2023-11-08T16:45:00.000Z,PROD_130,112,1,1,17.80,69.28,647.09,642.11,0.00,29.07,0.00,returned,,paypal,5674 Pine Rd,,TRK778383
ORD_00791,791,60,CUST_0060,2023-09-05,2023-10-24T22:14:00.000Z,PROD_103,134,3,2,87.91,149.00,896.33,816.77,8.57,39.41,22.84,SHIPPED,pending,bank_transfer,8057 Pine Rd,,
ORD_00792,792,427,CUST_0427,2023-08-11,2023-05-22T14:39:00.000Z,PROD_046,90,10,1,33.97,297.67,562.92,717.48,0.00,7.20,0.00,CANCELLED,processing,credit_card,1797 Oak Ave,,
ORD_00793,793,357,CUST_0357,11/25/2023,2023-11-20T16:28:00.000Z,PROD_001,193,3,5,179.11,168.50,78.73,69.75,18.46,50.67,0.00,returned,CANCELLED,paypal,5846 Oak Ave,,TRK323346
ORD_00794,794,281,CUST_0281,,2023-12-05T06:20:00.000Z,PROD_197,148,9,3,258.51,96.87,975.00,52.02,18.02,47.91,0.00,CANCELLED,delivered,debit_card,3454 Pine Rd,,
ORD_00795,795,498,CUST_0498,2023-02-14,2023-09-26T14:41:00.000Z,PROD_097,127,6,4,150.03,207.94,204.24,509.27,6.16,29.20,0.00,delivered,,paypal,1513 Oak Ave,,TRK138038
ORD_00796,796,203,CUST_0203,3/5/2023,2023-11-12T18:48:00.000Z,PROD_144,82,7,4,137.51,222.36,875.16,349.27,0.00,36.16,0.00,CANCELLED,delivered,credit_card,4484 Oak Ave,,TRK638664
ORD_00797,797,74,CUST_0074,7/20/2023,2023-02-07T02:22:00.000Z,PROD_111,97,3,1,407.23,308.01,855.08,410.97,22.43,20.60,3.53,delivered,processing,debit_card,7335 Pine Rd,,TRK224244
ORD_00798,798,487,CUST_0487,12/23/2023,2023-03-27T16:23:00.000Z,PROD_050,92,2,2,38.85,75.92,654.95,750.67,19.49,29.73,33.02,returned,,credit_card,5404 Oak Ave,,
ORD_00799,799,149,CUST_0149,1/24/2023,2023-09-12T07:32:00.000Z,PROD_027,72,1,4,186.99,257.54,766.07,708.43,0.00,4.81,0.00,delivered,delivered,bank_transfer,9520 Oak Ave,,
ORD_00800,800,306,CUST_0306,2/14/2023,,PROD_176,190,4,2,340.58,326.63,517.94,651.89,16.77,11.28,0.00,,CANCELLED,paypal,5828 Pine Rd,,TRK396847
ORD_00801,801,241,CUST_0241,6/13/2023,2023-02-28T14:46:00.000Z,PROD_172,42,1,2,478.03,143.63,968.35,580.66,17.87,6.68,5.42,CANCELLED,processing,debit_card,5799 Oak Ave,,TRK801840
ORD_00802,802,334,CUST_0334,11/10/2023,2023-01-25T10:10:00.000Z,PROD_076,146,8,5,247.68,172.89,229.70,194.69,11.47,23.49,0.00,processing,delivered,credit_card,9214 Pine Rd,,
ORD_00803,803,455,CUST_0455,3/24/2023,2023-09-24T00:25:00.000Z,PROD_157,82,1,4,290.62,101.04,655.05,146.61,0.00,25.80,0.00,SHIPPED,processing,cash,2876 Main St,,TRK827901
ORD_00804,804,82,CUST_0082,2023-02-28,2023-10-17T08:25:00.000Z,PROD_036,74,4,2,98.04,261.09,664.91,152.72,17.48,16.32,0.00,delivered,delivered,cash,2895 Oak Ave,,
ORD_00805,805,171,CUST_0171,1/20/2023,2023-05-02T23:45:00.000Z,PROD_181,114,5,1,464.64,161.33,636.58,370.55,10.95,10.72,0.00,,delivered,bank_transfer,430 Main St,,TRK346861
ORD_00806,806,298,CUST_0298,5/21/2023,2023-06-24T11:59:00.000Z,PROD_110,30,9,5,333.27,54.56,224.76,357.41,20.25,41.40,9.37,returned,,debit_card,3899 Main St,,TRK709400
ORD_00807,807,122,CUST_0122,2023-07-01,2023-11-17T21:55:00.000Z,PROD_198,99,2,4,404.82,347.96,501.85,511.01,7.26,9.44,0.00,SHIPPED,returned,credit_card,1845 Main St,,TRK959016
ORD_00808,808,436,CUST_0436,6/26/2023,2023-09-06T08:02:00.000Z,PROD_085,13,3,3,314.88,364.70,64.39,128.65,0.00,42.96,0.00,pending,pending,debit_card,5896 Oak Ave,,TRK650697
ORD_00809,809,273,CUST_0273,2/9/2023,,PROD_168,116,3,5,208.74,237.62,974.26,289.99,14.43,15.90,0.00,,CANCELLED,cash,6504 Pine Rd,,
ORD_00810,810,301,CUST_0301,2023-09-16,2023-06-16T12:08:00.000Z,PROD_100,22,2,5,29.89,273.42,124.50,40.73,16.51,49.29,0.00,,delivered,credit_card,590 Main St,Special delivery instructions,TRK386630
ORD_00811,811,495,CUST_0495,1/8/2023,2023-03-01T11:39:00.000Z,PROD_170,62,1,4,79.75,90.53,807.01,634.33,6.05,13.16,0.00,CANCELLED,delivered,credit_card,38 Main St,,TRK631517
ORD_00812,812,291,CUST_0291,2023-06-24,2023-02-25T05:23:00.000Z,PROD_022,152,9,2,367.96,209.65,645.12,574.80,0.00,22.69,0.00,SHIPPED,returned,paypal,5041 Oak Ave,Special delivery instructions,TRK480827
ORD_00813,813,411,CUST_0411,,2023-09-02T15:10:00.000Z,PROD_127,171,3,1,400.97,106.96,671.29,303.35,0.00,23.00,0.00,CANCELLED,,cash,3181 Oak Ave,,
ORD_00814,814,152,CUST_0152,2023-04-18,,PROD_140,24,4,2,108.28,401.34,626.10,205.23,12.34,46.02,0.00,returned,returned,debit_card,3691 Main St,,TRK643719
ORD_00815,815,206,CUST_0206,2023-01-07,2023-07-23T18:31:00.000Z,PROD_007,67,6,3,222.68,410.89,378.65,226.18,18.23,43.99,0.00,CANCELLED,,paypal,5060 Pine Rd,,TRK570350
ORD_00816,816,296,CUST_0296,3/26/2023,2023-04-09T19:08:00.000Z,PROD_187,33,4,3,200.33,212.61,601.09,718.67,0.00,44.73,0.00,processing,processing,cash,1277 Main St,Special delivery instructions,TRK855795
ORD_00817,817,477,CUST_0477,7/20/2023,2023-12-08T07:10:00.000Z,PROD_187,17,8,2,312.80,400.91,737.56,815.23,0.00,4.08,0.00,delivered,returned,debit_card,723 Oak Ave,,
ORD_00818,818,340,CUST_0340,2023-08-21,2023-11-24T00:14:00.000Z,PROD_184,170,10,4,225.72,95.79,792.20,343.10,0.00,36.45,0.00,SHIPPED,returned,bank_transfer,9232 Oak Ave,,
ORD_00819,819,151,CUST_0151,11/27/2023,2023-07-23T03:56:00.000Z,PROD_022,81,2,3,19.92,71.64,185.01,578.59,0.00,51.75,0.00,SHIPPED,delivered,bank_transfer,7785 Oak Ave,,
ORD_00820,820,342,CUST_0342,2023-05-19,2023-03-13T20:02:00.000Z,PROD_024,158,9,2,139.50,359.19,271.18,562.66,12.15,51.69,30.49,CANCELLED,SHIPPED,credit_card,2511 Oak Ave,,TRK553266
ORD_00821,821,332,CUST_0332,1/28/2023,2023-04-28T17:33:00.000Z,PROD_028,29,6,2,59.93,44.72,52.05,328.69,20.40,36.39,24.47,processing,CANCELLED,cash,9846 Oak Ave,,TRK818268
ORD_00822,822,328,CUST_0328,2023-04-04,2023-04-26T08:47:00.000Z,PROD_086,152,1,1,341.94,401.33,348.18,205.05,22.11,23.45,0.00,,,bank_transfer,3689 Oak Ave,,
ORD_00823,823,102,CUST_0102,2023-07-09,,PROD_086,143,3,1,90.78,129.69,432.54,236.74,0.00,3.87,18.17,SHIPPED,pending,debit_card,9438 Pine Rd,Special delivery instructions,TRK830016
ORD_00824,824,138,CUST_0138,1/6/2023,,PROD_051,151,4,2,410.93,143.14,990.19,204.25,7.47,13.27,0.00,delivered,SHIPPED,credit_card,3628 Pine Rd,,
ORD_00825,825,406,CUST_0406,3/28/2023,2023-03-10T08:42:00.000Z,PROD_025,151,2,3,497.71,269.94,905.56,754.33,12.48,28.82,45.94,CANCELLED,returned,credit_card,8546 Oak Ave,,TRK946266
ORD_00826,826,429,CUST_0429,11/28/2023,,PROD_110,196,4,1,37.34,210.05,553.39,122.44,9.56,26.62,0.00,returned,SHIPPED,debit_card,8876 Oak Ave,,TRK887879
ORD_00827,827,499,CUST_0499,,2023-11-10T11:41:00.000Z,PROD_088,164,5,4,466.42,134.42,887.34,406.72,12.57,6.98,0.00,CANCELLED,processing,debit_card,3081 Pine Rd,,
ORD_00828,828,186,CUST_0186,1/21/2023,2023-01-11T12:18:00.000Z,PROD_145,149,8,5,356.84,25.39,785.13,256.48,8.10,23.78,0.00,returned,SHIPPED,paypal,8528 Main St,Special delivery instructions,TRK363238
ORD_00829,829,14,CUST_0014,11/12/2023,2023-02-06T15:27:00.000Z,PROD_100,62,10,5,68.18,33.63,122.14,659.26,12.47,41.19,0.00,pending,,credit_card,4706 Main St,,
ORD_00830,830,138,CUST_0138,10/1/2023,2023-05-21T18:26:00.000Z,PROD_064,31,9,3,471.89,108.86,627.18,801.34,24.31,19.45,46.02,delivered,SHIPPED,cash,5130 Pine Rd,,TRK724943
ORD_00831,831,412,CUST_0412,2/2/2023,,PROD_188,4,6,4,287.11,295.94,950.43,809.19,0.00,28.58,0.00,SHIPPED,delivered,bank_transfer,2965 Pine Rd,,
ORD_00832,832,332,CUST_0332,6/15/2023,2023-12-15T18:08:00.000Z,PROD_111,79,10,1,378.73,120.80,923.35,443.12,17.92,9.42,0.00,processing,returned,paypal,8343 Oak Ave,,TRK721139
ORD_00833,833,275,CUST_0275,1/8/2023,2023-08-11T12:06:00.000Z,PROD_172,73,2,4,466.30,109.79,902.16,245.42,15.48,27.61,0.00,pending,delivered,cash,1231 Main St,,TRK403095
ORD_00834,834,236,CUST_0236,7/5/2023,2023-05-24T05:19:00.000Z,PROD_012,14,3,5,174.17,291.38,109.01,577.39,0.00,51.31,0.00,pending,SHIPPED,paypal,3393 Pine Rd,,
ORD_00835,835,165,CUST_0165,1/12/2023,2023-09-14T12:12:00.000Z,PROD_012,134,1,2,405.43,230.65,1011.68,113.89,0.00,35.69,0.00,CANCELLED,processing,paypal,6119 Main St,,
ORD_00836,836,387,CUST_0387,9/20/2023,2023-09-01T06:18:00.000Z,PROD_094,162,10,3,482.18,389.86,585.64,511.78,0.00,28.57,0.00,returned,delivered,bank_transfer,9494 Main St,,TRK572665
ORD_00837,837,359,CUST_0359,10/26/2023,2023-04-23T12:38:00.000Z,PROD_040,160,9,1,229.77,167.56,651.68,338.73,16.81,5.31,0.00,SHIPPED,pending,paypal,1976 Main St,,TRK701537
ORD_00838,838,447,CUST_0447,9/22/2023,2023-04-18T18:42:00.000Z,PROD_065,82,1,2,155.69,379.45,787.45,470.63,22.75,27.11,0.00,processing,SHIPPED,bank_transfer,1388 Oak Ave,,TRK576807
ORD_00839,839,392,CUST_0392,2023-03-26,2023-06-09T08:54:00.000Z,PROD_121,70,9,2,125.07,39.19,746.85,62.36,18.46,24.86,0.00,delivered,SHIPPED,bank_transfer,2641 Main St,,
ORD_00840,840,473,CUST_0473,4/6/2023,,PROD_166,74,8,5,195.26,352.95,570.17,331.68,0.00,9.09,0.00,returned,,bank_transfer,3285 Main St,,
ORD_00841,841,467,CUST_0467,2023-07-22,,PROD_012,3,2,2,161.12,74.99,777.02,637.11,22.79,18.11,0.00,returned,CANCELLED,credit_card,5060 Pine Rd,,TRK259770
ORD_00842,842,279,CUST_0279,2/27/2023,2023-11-27T01:02:00.000Z,PROD_049,113,8,4,477.41,109.09,964.19,384.96,0.00,46.38,20.50,pending,returned,bank_transfer,1357 Oak Ave,,TRK189705
ORD_00843,843,167,CUST_0167,9/28/2023,2023-03-08T21:04:00.000Z,PROD_175,77,2,3,216.73,320.12,798.05,578.58,9.66,22.54,32.03,CANCELLED,CANCELLED,paypal,8954 Pine Rd,,TRK588254
ORD_00844,844,153,CUST_0153,12/11/2023,2023-08-05T10:16:00.000Z,PROD_139,85,9,1,98.30,189.89,343.21,723.47,8.22,35.43,0.00,CANCELLED,CANCELLED,debit_card,1702 Main St,,TRK409032
ORD_00845,845,277,CUST_0277,2023-08-21,2023-03-19T03:50:00.000Z,PROD_164,100,4,3,361.99,40.06,802.17,467.77,16.56,47.47,0.00,,delivered,credit_card,4547 Main St,,TRK578707
ORD_00846,846,267,CUST_0267,12/22/2023,2023-01-15T01:26:00.000Z,PROD_004,111,10,2,114.08,37.32,818.02,804.11,17.76,47.33,0.00,returned,SHIPPED,credit_card,5325 Main St,Special delivery instructions,TRK838608
ORD_00847,847,216,CUST_0216,10/15/2023,2023-03-22T22:10:00.000Z,PROD_143,65,7,3,43.35,105.62,535.43,534.03,23.76,42.77,19.75,CANCELLED,processing,cash,7563 Oak Ave,,TRK478330
ORD_00848,848,71,CUST_0071,2023-03-17,,PROD_047,159,5,2,61.06,116.30,652.84,59.92,0.00,50.47,0.00,SHIPPED,CANCELLED,debit_card,6306 Oak Ave,,
ORD_00849,849,48,CUST_0048,,2023-12-19T02:27:00.000Z,PROD_063,165,9,1,460.54,103.07,738.42,323.71,24.95,2.32,0.00,delivered,CANCELLED,credit_card,4314 Oak Ave,,TRK263766
ORD_00850,850,138,CUST_0138,2/20/2023,,PROD_128,169,7,1,471.29,190.04,783.01,252.35,0.00,30.33,0.00,returned,delivered,debit_card,1225 Pine Rd,,
ORD_00851,851,325,CUST_0325,5/13/2023,2023-03-18T08:01:00.000Z,PROD_050,176,5,2,17.78,162.54,239.69,151.83,13.33,16.88,8.38,delivered,SHIPPED,cash,2519 Oak Ave,,TRK139898
ORD_00852,852,282,CUST_0282,2023-12-06,,PROD_167,95,2,1,12.03,232.98,378.31,404.49,20.03,31.18,0.00,SHIPPED,pending,bank_transfer,8267 Oak Ave,,TRK250857
ORD_00853,853,97,CUST_0097,2023-04-07,2023-09-16T02:07:00.000Z,PROD_131,36,8,3,19.23,319.97,227.31,741.64,0.00,5.53,0.00,pending,SHIPPED,paypal,6467 Main St,,TRK471686
ORD_00854,854,215,CUST_0215,2/17/2023,,PROD_108,7,5,2,509.41,150.90,1043.97,581.87,0.00,8.54,27.94,CANCELLED,returned,bank_transfer,4692 Oak Ave,,
ORD_00855,855,379,CUST_0379,2023-06-06,2023-05-15T14:36:00.000Z,PROD_044,23,4,2,197.06,118.68,320.26,835.35,21.45,8.57,0.00,pending,processing,bank_transfer,5088 Pine Rd,,
ORD_00856,856,416,CUST_0416,5/27/2023,2023-10-01T10:42:00.000Z,PROD_111,192,8,2,76.85,131.66,450.71,718.85,15.80,25.43,0.00,pending,pending,bank_transfer,524 Oak Ave,,TRK963227
ORD_00857,857,428,CUST_0428,,2023-06-15T03:10:00.000Z,PROD_130,35,5,2,246.87,216.01,855.73,86.50,24.35,29.75,0.00,delivered,pending,cash,2200 Oak Ave,Special delivery instructions,TRK210454
ORD_00858,858,434,CUST_0434,11/25/2023,2023-11-21T18:57:00.000Z,PROD_161,81,4,3,178.58,50.02,149.96,351.14,0.00,23.34,0.00,returned,processing,bank_transfer,665 Oak Ave,Special delivery instructions,TRK236639
ORD_00859,859,368,CUST_0368,4/1/2023,,PROD_109,67,8,3,33.55,413.38,916.48,249.39,14.32,43.69,0.00,SHIPPED,processing,credit_card,2370 Main St,,
ORD_00860,860,145,CUST_0145,11/26/2023,2023-09-28T13:22:00.000Z,PROD_126,30,8,5,279.96,324.42,91.09,72.40,7.90,36.40,40.77,,pending,credit_card,5602 Main St,Special delivery instructions,
ORD_00861,861,164,CUST_0164,2/1/2023,,PROD_181,127,3,2,236.29,304.40,596.74,108.90,16.55,12.64,0.00,SHIPPED,processing,cash,6144 Oak Ave,,TRK112486
ORD_00862,862,181,CUST_0181,2023-04-24,2023-04-08T23:26:00.000Z,PROD_144,86,9,3,76.45,228.56,128.08,656.94,0.00,9.94,0.00,processing,,debit_card,9727 Pine Rd,Special delivery instructions,TRK253562
ORD_00863,863,129,CUST_0129,,,PROD_032,171,3,1,22.58,155.39,270.29,207.86,24.28,34.21,19.74,pending,SHIPPED,cash,6658 Main St,,TRK784695
ORD_00864,864,183,CUST_0183,9/7/2023,,PROD_051,192,9,5,373.38,220.10,334.49,181.99,8.21,28.32,0.00,SHIPPED,CANCELLED,paypal,1703 Main St,,TRK815655
ORD_00865,865,26,CUST_0026,7/21/2023,2023-04-02T10:19:00.000Z,PROD_062,129,1,2,201.49,50.46,414.01,456.16,13.05,14.81,0.00,CANCELLED,delivered,debit_card,9929 Main St,Special delivery instructions,
ORD_00866,866,391,CUST_0391,12/7/2023,2023-08-08T02:29:00.000Z,PROD_131,84,3,2,179.40,181.98,1037.67,502.48,0.00,47.45,11.79,delivered,pending,bank_transfer,6404 Pine Rd,,TRK534775
ORD_00867,867,344,CUST_0344,7/11/2023,,PROD_092,72,1,4,402.70,70.71,547.32,752.91,10.52,51.81,0.00,returned,,bank_transfer,7 Pine Rd,Special delivery instructions,
ORD_00868,868,234,CUST_0234,8/12/2023,2023-06-28T16:48:00.000Z,PROD_053,117,2,5,244.81,68.17,510.15,93.22,8.84,36.68,0.00,,CANCELLED,debit_card,2888 Oak Ave,,TRK219832
ORD_00869,869,28,CUST_0028,5/14/2023,2023-09-03T07:32:00.000Z,PROD_170,29,5,5,441.94,145.31,547.82,823.80,6.64,5.26,25.53,CANCELLED,processing,cash,1284 Pine Rd,,TRK943371
ORD_00870,870,128,CUST_0128,10/2/2023,2023-02-27T21:48:00.000Z,PROD_035,174,1,5,342.05,161.57,490.61,190.34,0.00,25.84,43.46,processing,delivered,paypal,8558 Pine Rd,,TRK964167
ORD_00871,871,487,CUST_0487,2023-02-02,2023-03-15T03:58:00.000Z,PROD_059,129,3,4,258.70,208.33,177.74,609.55,0.00,35.21,0.00,SHIPPED,delivered,credit_card,3354 Oak Ave,,TRK441388
ORD_00872,872,439,CUST_0439,5/21/2023,2023-04-14T05:45:00.000Z,PROD_032,48,9,2,437.35,125.46,290.07,393.59,12.91,21.37,0.00,SHIPPED,returned,bank_transfer,5004 Oak Ave,,TRK753039
ORD_00873,873,2,CUST_0002,,2023-06-05T13:00:00.000Z,PROD_020,73,10,2,427.50,250.93,426.28,89.69,17.01,29.57,29.53,delivered,SHIPPED,credit_card,2605 Pine Rd,Special delivery instructions,
ORD_00874,874,244,CUST_0244,12/26/2023,2023-06-15T20:40:00.000Z,PROD_040,170,2,5,474.59,164.54,871.81,111.37,0.00,27.01,0.00,processing,delivered,paypal,3193 Pine Rd,,TRK639124
ORD_00875,875,287,CUST_0287,2023-07-07,,PROD_176,30,10,4,173.54,237.63,638.25,224.26,0.00,36.46,0.00,CANCELLED,,paypal,4591 Pine Rd,,
ORD_00876,876,479,CUST_0479,,2023-12-21T03:04:00.000Z,PROD_157,49,10,4,182.55,32.09,860.23,737.03,0.00,37.14,0.00,delivered,CANCELLED,debit_card,8239 Main St,,
ORD_00877,877,479,CUST_0479,2023-07-25,,PROD_095,43,7,1,44.78,348.60,636.98,748.43,12.23,48.59,47.04,,SHIPPED,debit_card,2423 Pine Rd,,
ORD_00878,878,56,CUST_0056,11/7/2023,2023-10-16T04:32:00.000Z,PROD_084,8,9,3,181.41,291.25,345.00,458.80,0.00,7.99,0.00,CANCELLED,processing,paypal,9612 Main St,,TRK928616
ORD_00879,879,123,CUST_0123,2023-01-23,2023-12-22T02:24:00.000Z,PROD_108,181,7,1,68.28,114.48,579.31,228.19,5.24,46.80,0.00,SHIPPED,CANCELLED,debit_card,7516 Main St,Special delivery instructions,
ORD_00880,880,372,CUST_0372,,2023-12-09T10:02:00.000Z,PROD_114,109,5,4,499.82,89.82,56.06,482.32,0.00,2.39,0.00,returned,,cash,7335 Oak Ave,,TRK797301
ORD_00881,881,238,CUST_0238,,2023-07-17T01:46:00.000Z,PROD_049,106,10,3,127.15,242.16,384.87,541.79,19.62,39.89,0.00,CANCELLED,SHIPPED,cash,3605 Pine Rd,Special delivery instructions,
ORD_00882,882,322,CUST_0322,3/16/2023,2023-08-06T22:20:00.000Z,PROD_032,20,2,4,187.93,63.61,52.79,223.30,16.81,6.10,0.00,SHIPPED,processing,debit_card,7286 Pine Rd,Special delivery instructions,TRK968167
ORD_00883,883,91,CUST_0091,9/22/2023,2023-08-09T13:13:00.000Z,PROD_035,153,9,4,31.63,300.37,171.56,247.82,0.00,14.30,0.00,delivered,CANCELLED,paypal,6884 Main St,,TRK624935
ORD_00884,884,21,CUST_0021,4/11/2023,2023-10-26T01:35:00.000Z,PROD_017,73,1,3,144.15,115.64,993.58,393.19,17.35,51.52,0.00,pending,pending,paypal,9432 Main St,,TRK742445
ORD_00885,885,314,CUST_0314,2023-04-10,2023-09-24T18:35:00.000Z,PROD_108,185,10,3,265.37,270.45,519.52,468.11,11.56,19.29,43.80,processing,delivered,bank_transfer,6368 Pine Rd,,
ORD_00886,886,397,CUST_0397,7/1/2023,,PROD_103,77,10,2,286.63,276.62,985.16,802.29,18.11,33.81,0.00,,CANCELLED,paypal,1458 Pine Rd,,
ORD_00887,887,65,CUST_0065,2023-09-17,2023-10-11T18:42:00.000Z,PROD_157,170,4,2,412.81,336.19,1036.87,184.08,13.43,13.78,0.00,delivered,,paypal,3169 Main St,Special delivery instructions,TRK406373
ORD_00888,888,146,CUST_0146,2023-02-09,2023-08-15T09:06:00.000Z,PROD_139,143,3,3,199.65,107.46,873.80,288.08,0.00,48.47,3.21,delivered,,credit_card,8097 Oak Ave,Special delivery instructions,TRK585415
ORD_00889,889,56,CUST_0056,1/28/2023,2023-11-19T16:29:00.000Z,PROD_188,127,10,5,127.12,84.93,835.28,821.38,9.21,25.72,0.00,CANCELLED,pending,paypal,9896 Oak Ave,Special delivery instructions,
ORD_00890,890,375,CUST_0375,2023-02-11,,PROD_058,181,7,3,307.79,167.79,108.80,145.05,0.00,48.38,0.00,pending,returned,paypal,381 Oak Ave,,TRK587290
ORD_00891,891,110,CUST_0110,12/14/2023,2023-12-23T03:55:00.000Z,PROD_060,17,8,4,341.87,309.71,735.40,353.37,0.00,34.98,0.00,,returned,credit_card,7319 Pine Rd,,TRK554991
ORD_00892,892,447,CUST_0447,,2023-10-19T08:20:00.000Z,PROD_050,96,3,5,40.96,200.94,887.41,577.83,17.32,26.52,0.00,processing,delivered,credit_card,3326 Oak Ave,,
ORD_00893,893,329,CUST_0329,2023-05-08,,PROD_123,66,9,1,436.23,310.54,75.21,238.26,0.00,12.10,0.00,pending,delivered,bank_transfer,3263 Main St,,
ORD_00894,894,100,CUST_0100,2023-04-06,2023-06-18T11:02:00.000Z,PROD_013,14,3,1,327.50,363.76,297.54,166.70,0.00,44.48,9.28,CANCELLED,SHIPPED,debit_card,3148 Oak Ave,,
ORD_00895,895,39,CUST_0039,2023-09-19,2023-12-23T22:06:00.000Z,PROD_169,103,7,5,186.30,396.20,753.07,602.01,16.12,38.54,0.00,SHIPPED,CANCELLED,debit_card,2281 Pine Rd,,TRK447233
ORD_00896,896,409,CUST_0409,2023-12-15,2023-12-21T23:28:00.000Z,PROD_003,77,7,3,500.67,188.15,316.08,505.17,7.65,36.18,0.00,SHIPPED,processing,debit_card,3432 Main St,Special delivery instructions,
ORD_00897,897,332,CUST_0332,12/14/2023,,PROD_189,102,8,3,16.35,357.63,968.50,40.59,9.57,29.87,0.00,SHIPPED,delivered,debit_card,6220 Pine Rd,Special delivery instructions,TRK907751
ORD_00898,898,350,CUST_0350,,,PROD_053,123,7,3,428.77,288.72,1012.71,666.79,0.00,16.17,0.00,delivered,,debit_card,654 Pine Rd,,TRK690742
ORD_00899,899,343,CUST_0343,2/7/2023,2023-05-09T06:06:00.000Z,PROD_135,152,9,4,256.84,297.19,777.21,744.74,15.89,50.50,4.26,SHIPPED,CANCELLED,debit_card,9127 Pine Rd,,
ORD_00900,900,257,CUST_0257,7/15/2023,2023-09-22T02:06:00.000Z,PROD_094,122,5,2,424.94,20.85,528.04,311.65,0.00,45.02,15.55,returned,,paypal,7038 Oak Ave,,TRK949596
ORD_00901,901,95,CUST_0095,6/13/2023,2023-08-17T20:45:00.000Z,PROD_062,144,7,2,471.61,402.53,1012.56,722.26,11.44,31.41,0.00,,delivered,credit_card,1372 Oak Ave,,TRK103786
ORD_00902,902,346,CUST_0346,2023-11-22,2023-01-28T13:36:00.000Z,PROD_193,97,9,3,178.27,395.67,432.01,381.13,20.00,32.82,41.79,pending,CANCELLED,cash,7141 Oak Ave,,
ORD_00903,903,97,CUST_0097,12/17/2023,2023-09-02T01:14:00.000Z,PROD_080,47,10,3,84.07,64.50,573.57,502.14,0.00,32.12,0.00,processing,pending,paypal,7583 Main St,,TRK721680
ORD_00904,904,370,CUST_0370,2023-06-22,2023-08-11T00:06:00.000Z,PROD_188,125,7,3,466.92,216.25,482.36,546.77,0.00,46.66,0.00,returned,,paypal,1130 Main St,Special delivery instructions,
ORD_00905,905,298,CUST_0298,5/21/2023,,PROD_047,197,5,5,211.60,92.50,805.86,110.24,11.97,16.57,22.37,delivered,,paypal,4335 Main St,,
ORD_00906,906,263,CUST_0263,12/10/2023,2023-12-17T22:28:00.000Z,PROD_173,26,2,5,254.35,410.06,982.84,641.36,0.00,14.17,25.65,delivered,pending,debit_card,5806 Oak Ave,,
ORD_00907,907,296,CUST_0296,12/21/2023,2022-12-31T23:36:00.000Z,PROD_079,105,5,3,29.20,288.20,1014.02,644.40,5.45,24.81,0.00,CANCELLED,processing,cash,6983 Pine Rd,,TRK342401
ORD_00908,908,361,CUST_0361,2023-01-06,2023-01-17T03:35:00.000Z,PROD_124,89,7,1,408.10,264.49,191.06,380.69,0.00,51.26,0.00,pending,,credit_card,9916 Pine Rd,,
ORD_00909,909,53,CUST_0053,2/11/2023,,PROD_055,134,2,5,107.53,279.62,761.46,704.79,9.24,50.27,0.00,pending,pending,bank_transfer,2961 Oak Ave,,TRK996593
ORD_00910,910,273,CUST_0273,1/9/2023,2023-01-05T18:16:00.000Z,PROD_008,125,4,5,396.79,292.05,728.44,421.56,22.87,33.00,0.00,processing,processing,bank_transfer,4546 Main St,,TRK238124
ORD_00911,911,237,CUST_0237,9/28/2023,2023-07-10T21:57:00.000Z,PROD_189,110,8,3,147.50,25.71,1016.03,607.50,22.23,2.31,0.00,SHIPPED,pending,bank_transfer,1546 Oak Ave,,TRK395448
